,precision,recall,f1-score,support
0,0.8580349086650214,0.9888609983437837,0.9188143773305414,290421.0
1,0.6696957320808659,0.12129449838187702,0.2053891559285412,54075.0
accuracy,0.8526804375087084,0.8526804375087084,0.8526804375087084,0.8526804375087084
macro avg,0.7638653203729436,0.5550777483628304,0.5621017666295413,344496.0
weighted avg,0.8284716017651206,0.8526804375087084,0.8068291326620601,344496.0
