,precision,recall,f1-score,support
0,0.8439351586565171,0.9990289958370779,0.9149561504476407,290421.0
1,0.5988620199146515,0.00778548312528895,0.015371134397020703,54075.0
accuracy,0.8434350471413311,0.8434350471413311,0.8434350471413311,0.8434350471413311
macro avg,0.7213985892855843,0.5034072394811835,0.46516364242233066,344496.0
weighted avg,0.8054664101733231,0.8434350471413311,0.7737496930637021,344496.0
