,precision,recall,f1-score,support
0,0.8681684521022854,0.9769507026007073,0.9193528527360864,290421.0
1,0.6214871359909527,0.20325473878871936,0.3063266443701226,54075.0
accuracy,0.8555048534670939,0.8555048534670939,0.8555048534670939,0.8555048534670939
macro avg,0.744827794046619,0.5901027206947134,0.6128397485531045,344496.0
weighted avg,0.8294472705247916,0.8555048534670939,0.8231270846070238,344496.0
