,precision,recall,f1-score,support
0,0.871822618552993,0.9681634592539796,0.9174708574318647,290421.0
1,0.5793831316531708,0.23552473416551087,0.33490671470081645,54075.0
accuracy,0.8531623008685152,0.8531623008685152,0.8531623008685152,0.8531623008685152
macro avg,0.7256028751030819,0.6018440967097453,0.6261887860663407,344496.0
weighted avg,0.8259188482505574,0.8531623008685152,0.8260266722506683,344496.0
