,precision,recall,f1-score,support
0,0.9539533840553457,0.19039256803054874,0.31743134013043073,290421.0
1,0.17940690950082538,0.9506426259824318,0.30184845922585496,54075.0
accuracy,0.30972783428544887,0.30972783428544887,0.30972783428544887,0.30972783428544887
macro avg,0.5666801467780855,0.5705175970064903,0.30963989967814287,344496.0
weighted avg,0.8323740315765485,0.30972783428544887,0.3149853196108458,344496.0
