,precision,recall,f1-score,support
0,0.8686930425587834,0.9787584231167856,0.9204470572616041,290421.0
1,0.6429563606898947,0.2054368932038835,0.31138144156517594,54075.0
accuracy,0.8573713482885142,0.8573713482885142,0.8573713482885142,0.8573713482885142
macro avg,0.7558247016243391,0.5920976581603346,0.61591424941339,344496.0
weighted avg,0.8332595075625566,0.8573713482885142,0.8248429771887313,344496.0
