,precision,recall,f1-score,support
0,0.8889702994478383,0.9274467066775475,0.9078009881835891,290421.0
1,0.49232622575593304,0.3778825705039297,0.4275789914207993,54075.0
accuracy,0.8411824810738006,0.8411824810738006,0.8411824810738006,0.8411824810738006
macro avg,0.6906482626018857,0.6526646385907386,0.6676899898021942,344496.0
weighted avg,0.826709697626947,0.8411824810738006,0.832421290088552,344496.0
