,precision,recall,f1-score,support
0,0.8701715543791513,0.968972629389748,0.9169182345878332,290421.0
1,0.5729383886255924,0.2235598705501618,0.3216228799467908,54075.0
accuracy,0.8519663508429706,0.8519663508429706,0.8519663508429706,0.8519663508429706
macro avg,0.7215549715023719,0.5962662499699549,0.619270557267312,344496.0
weighted avg,0.8235153277810958,0.8519663508429706,0.8234756509229594,344496.0
