,precision,recall,f1-score,support
0,0.8707104718250579,0.9758867299541011,0.9203033496070125,290421.0
1,0.6313046225123723,0.22174757281553398,0.32821032175067405,54075.0
accuracy,0.8575106822720728,0.8575106822720728,0.8575106822720728,0.8575106822720728
macro avg,0.7510075471687151,0.5988171513848175,0.6242568356788433,344496.0
weighted avg,0.8331313089274234,0.8575106822720728,0.8273634301846347,344496.0
