,precision,recall,f1-score,support
0,0.843539966045722,0.9991391807066293,0.9147700315094426,290421.0
1,0.503968253968254,0.004697179842810911,0.009307609153703805,54075.0
accuracy,0.8430431703125726,0.8430431703125726,0.8430431703125726,0.8430431703125726
macro avg,0.6737541100069879,0.5019181802747201,0.4620388203315732,344496.0
weighted avg,0.7902379238432317,0.8430431703125726,0.7726410068215316,344496.0
