,precision,recall,f1-score,support
0,0.8753960920980014,0.9721679906067399,0.9212476772053702,290421.0
1,0.6320892125625853,0.2568099861303745,0.36523111315668355,54075.0
accuracy,0.8598793599925688,0.8598793599925688,0.8598793599925688,0.8598793599925688
macro avg,0.7537426523302934,0.6144889883685571,0.6432393951810269,344496.0
weighted avg,0.8372045905685855,0.8598793599925688,0.8339706240583591,344496.0
