,precision,recall,f1-score,support
0,0.8605311528301265,0.9881792294634342,0.9199483268741927,290421.0
1,0.6877671668940427,0.13984281091077208,0.23242661748885815,54075.0
accuracy,0.8550171845246389,0.8550171845246389,0.8550171845246389,0.8550171845246389
macro avg,0.7741491598620847,0.5640110201871031,0.5761874721815254,344496.0
weighted avg,0.8334126593222374,0.8550171845246389,0.8120291160995771,344496.0
