,precision,recall,f1-score,support
0,0.8713520445731677,0.9779079336549354,0.9215600698945579,290421.0
1,0.6543103448275862,0.22457697642163663,0.33438425001720934,54075.0
accuracy,0.8596587478519344,0.8596587478519344,0.8596587478519344,0.8596587478519344
macro avg,0.762831194700377,0.601242455038286,0.6279721599558836,344496.0
weighted avg,0.8372833473640787,0.8596587478519344,0.8293919969419905,344496.0
