,precision,recall,f1-score,support
0,0.873073990263058,0.9737828876011032,0.9206826165230442,290421.0
1,0.6299392466585663,0.23968562182154415,0.34724715338245143,54075.0
accuracy,0.8585527843574381,0.8585527843574381,0.8585527843574381,0.8585527843574381
macro avg,0.7515066184608121,0.6067342547113237,0.6339648849527478,344496.0
weighted avg,0.8349095086423342,0.8585527843574381,0.8306713459442058,344496.0
