,precision,recall,f1-score,support
0,0.8701795864366915,0.9783658895190086,0.9211069310429225,290421.0
1,0.6503227960819234,0.2160887656033287,0.32438960065516426,54075.0
accuracy,0.8587124378802656,0.8587124378802656,0.8587124378802656,0.8587124378802656
macro avg,0.7602511912593075,0.5972273275611687,0.6227482658490434,344496.0
weighted avg,0.8356690088438192,0.8587124378802656,0.8274411420621564,344496.0
