,precision,recall,f1-score,support
0,0.8630426320918964,0.9848702400997174,0.9199405632978365,290421.0
1,0.6640415933939904,0.16061026352288488,0.2586592012389433,54075.0
accuracy,0.8554874367191492,0.8554874367191492,0.8554874367191492,0.8554874367191492
macro avg,0.7635421127429434,0.5727402518113012,0.5892998822683899,344496.0
weighted avg,0.8318057493194135,0.8554874367191492,0.8161402589304864,344496.0
