,precision,recall,f1-score,support
0,0.8727959931651024,0.970849215449296,0.9192151518658644,290421.0
1,0.605277881387542,0.24007397133610725,0.34378930921705975,54075.0
accuracy,0.85614056476708,0.85614056476708,0.85614056476708,0.85614056476708
macro avg,0.7390369372763221,0.6054615933927017,0.6315022305414622,344496.0
weighted avg,0.830804092259514,0.85614056476708,0.8288914545189167,344496.0
