,precision,recall,f1-score,support
0,0.8698900180383938,0.9747125724379435,0.9193229388248209,290421.0
1,0.6150741653126474,0.21701340730466945,0.32083002980014763,54075.0
accuracy,0.8557777158515628,0.8557777158515628,0.8557777158515628,0.8557777158515628
macro avg,0.7424820916755206,0.5958629898713065,0.6200764843124842,344496.0
weighted avg,0.8298919709314762,0.8557777158515628,0.8253784400338067,344496.0
