loss,accuracy,precision_197,recall_197,val_loss,val_accuracy,val_precision_197,val_recall_197
0.47672587633132935,0.8410683870315552,0.45389077067375183,0.10583268851041794,0.3920556306838989,0.8556906580924988,0.6306293606758118,0.17115198075771332
0.3820396065711975,0.8548330664634705,0.665114164352417,0.13487954437732697,0.37715476751327515,0.8565121293067932,0.6422441005706787,0.17201165854930878
0.37551337480545044,0.8552285432815552,0.6579574942588806,0.14476783573627472,0.37292176485061646,0.8546398282051086,0.6849138140678406,0.11878597736358643
0.37151584029197693,0.8555805087089539,0.662238359451294,0.1464819610118866,0.3695889115333557,0.8553016781806946,0.676300585269928,0.1311953365802765
0.36928725242614746,0.8554190397262573,0.6584143042564392,0.14699503779411316,0.367087721824646,0.8570520281791687,0.6509026288986206,0.17182476818561554
0.3665650188922882,0.8556204438209534,0.6613889336585999,0.14758972823619843,0.36438971757888794,0.8566543459892273,0.6583755612373352,0.16027510166168213
0.3648655414581299,0.8555533289909363,0.6591498255729675,0.1482660472393036,0.36466145515441895,0.8535309433937073,0.6925019025802612,0.1025267243385315
0.3621790111064911,0.8556041121482849,0.6603077054023743,0.14812612533569336,0.3611085116863251,0.8574003577232361,0.649294912815094,0.1781228929758072
0.360478937625885,0.8555533289909363,0.6595302224159241,0.14799785614013672,0.3596893548965454,0.8543611764907837,0.6875,0.1143006682395935
0.3588375747203827,0.8558290600776672,0.6636496186256409,0.14876745641231537,0.3575807213783264,0.8571333289146423,0.6560023427009583,0.16861030459403992
0.3577387034893036,0.8557021021842957,0.6613087058067322,0.14872081577777863,0.3564276099205017,0.855217456817627,0.6763820052146912,0.13011138141155243
0.3565518856048584,0.8557528853416443,0.6605693101882935,0.14991021156311035,0.35557523369789124,0.8545237183570862,0.6775916218757629,0.12093518674373627
0.3554445505142212,0.8559397459030151,0.6641687154769897,0.14985190331935883,0.3543251156806946,0.8564192056655884,0.6695448160171509,0.14926740527153015
0.3547249138355255,0.8560994267463684,0.6650607585906982,0.15130950510501862,0.35354623198509216,0.8564453721046448,0.661231279373169,0.15535993874073029
0.35412296652793884,0.8560594916343689,0.6626958250999451,0.15244059264659882,0.35484713315963745,0.8535948395729065,0.7184921503067017,0.09439709782600403
0.3533253073692322,0.8561012148857117,0.6643702983856201,0.1518109142780304,0.35273703932762146,0.8555687069892883,0.6880890130996704,0.12826119363307953
0.35281574726104736,0.8563897013664246,0.6671054363250732,0.15364164113998413,0.3523206412792206,0.8576674461364746,0.6473493576049805,0.18371084332466125
0.3524441421031952,0.8562445640563965,0.6651136875152588,0.15315189957618713,0.3521725535392761,0.8571100831031799,0.6337016820907593,0.18969126045703888
0.35200047492980957,0.8563697338104248,0.6643391251564026,0.15532079339027405,0.3513740003108978,0.8579490184783936,0.6572863459587097,0.17853404581546783
0.3517698049545288,0.8564023971557617,0.6633379459381104,0.15646353363990784,0.35092633962631226,0.8564888834953308,0.6873906254768372,0.13947446644306183
